URI|PROPERTY|ENGLISH LABEL|TRANSLATION|POSTPROCESSING (RULES)
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#altLabel|x10(3)/microliter|x10 (3) / microlitre|x10 (3)/microlitre
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#altLabel|x10(3)/microlitre|x10 (3) / microlitre|x10 (3)/microlitre
http://snomed.info/id/418708009|http://www.w3.org/2004/02/skos/core#prefLabel|ng/kg|ng / kg|ng/kg
http://snomed.info/id/418708009|http://www.w3.org/2004/02/skos/core#altLabel|Nanogram per kilogram|nanogramme par kilogramme|nanogramme par kilogramme
http://snomed.info/id/418708009|http://www.w3.org/2004/02/skos/core#altLabel|Nanogram/kilogram|nanogramme / kilogramme|nanogramme/kilogramme
http://snomed.info/id/418722009|http://www.w3.org/2004/02/skos/core#prefLabel|Peribulbar route|voie péribulbaire|voie péribulbaire
http://snomed.info/id/418722009|http://www.w3.org/2004/02/skos/core#altLabel|Peribulbar use|utilisation péribulbaire|utilisation péribulbaire
http://snomed.info/id/418729000|http://www.w3.org/2004/02/skos/core#prefLabel|mcg Eq/mL|mcg Eq / ml|mcg Eq/ml
http://snomed.info/id/418729000|http://www.w3.org/2004/02/skos/core#altLabel|Microgram equivalents per milliliter|microgrammes équivalents par millilitre|microgrammes équivalents par millilitre
http://snomed.info/id/418729000|http://www.w3.org/2004/02/skos/core#altLabel|Microgram equivalents per millilitre|microgrammes équivalents par millilitre|microgrammes équivalents par millilitre
http://snomed.info/id/418730005|http://www.w3.org/2004/02/skos/core#prefLabel|Nasojejunal route|voie nasojéjunale|voie nasojéjunale
http://snomed.info/id/418730005|http://www.w3.org/2004/02/skos/core#altLabel|Nasojejunal use|utilisation nasojéjunale|utilisation nasojéjunale
http://snomed.info/id/418743005|http://www.w3.org/2004/02/skos/core#prefLabel|Fistula route|voie fistule|voie fistule
http://snomed.info/id/418769004|http://www.w3.org/2004/02/skos/core#prefLabel|nmol/dL GF|nmol / dl GF|nmol/dl GF
http://snomed.info/id/418769004|http://www.w3.org/2004/02/skos/core#altLabel|Nanomoles per deciliter of glomerular filtrate|nanomoles par décilitre de filtrat glomérulaire.|nanomoles par décilitre de filtrat glomérulaire
http://snomed.info/id/418769004|http://www.w3.org/2004/02/skos/core#altLabel|Nanomoles per decilitre of glomerular filtrate|nanomoles par décilitre de filtrat glomérulaire.|nanomoles par décilitre de filtrat glomérulaire
http://snomed.info/id/418812006|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of mathematical analysis|unité d'analyse mathématique|unité d'analyse mathématique
http://snomed.info/id/418813001|http://www.w3.org/2004/02/skos/core#prefLabel|Surgical drain route|drain chirurgical|drain chirurgical
http://snomed.info/id/418813001|http://www.w3.org/2004/02/skos/core#altLabel|Surgical drain use|utilisation du drain chirurgical|utilisation du drain chirurgical
http://snomed.info/id/418820008|http://www.w3.org/2004/02/skos/core#prefLabel|Gibbs free energy|énergie libre de gibbs|énergie libre de gibbs
http://snomed.info/id/418820008|http://www.w3.org/2004/02/skos/core#altLabel|Gibbs energy|énergie de gibbs|énergie de gibbs
http://snomed.info/id/418821007|http://www.w3.org/2004/02/skos/core#prefLabel|Intracameral route|voie intracamérulaire|voie intracamérulaire
http://snomed.info/id/418821007|http://www.w3.org/2004/02/skos/core#altLabel|Intracameral use|utilisation intracamérulaire|utilisation intracamérulaire
http://snomed.info/id/418823005|http://www.w3.org/2004/02/skos/core#prefLabel|The World Health Organization classification of lymphoid malignancies|classification des tumeurs lymphoïdes de l'Organisation mondiale de la santé|classification des tumeurs lymphoïdes de l'Organisation mondiale de la santé
http://snomed.info/id/418830004|http://www.w3.org/2004/02/skos/core#prefLabel|U/mg|u / mg|u/mg
http://snomed.info/id/418830004|http://www.w3.org/2004/02/skos/core#altLabel|Unit per milligram|unité par milligramme|unité par milligramme
http://snomed.info/id/418830004|http://www.w3.org/2004/02/skos/core#altLabel|Unit/mg|unité / mg|unité/mg
http://snomed.info/id/418830004|http://www.w3.org/2004/02/skos/core#altLabel|Unit/milligram|unité / milligramme|unité/milligramme
http://snomed.info/id/418836005|http://www.w3.org/2004/02/skos/core#prefLabel|Base - unit of product usage|base - unité d'usage du produit|base - unité d'usage du produit
http://snomed.info/id/418836005|http://www.w3.org/2004/02/skos/core#altLabel|Base|base|base
http://snomed.info/id/418836005|http://www.w3.org/2004/02/skos/core#altLabel|Bases|bases|bases
http://snomed.info/id/418849000|http://www.w3.org/2004/02/skos/core#prefLabel|Warning. Follow the printed instructions you have been given with this medicine|alerte : suivre les instructions imprimées qui vous ont été données avec ce médicament.|alerte : suivre les instructions imprimées qui vous ont été données avec ce médicament
http://snomed.info/id/418850000|http://www.w3.org/2004/02/skos/core#prefLabel|Contains aspirin and paracetamol. Do not take with any other paracetamol products|contient de l'aspirine et du paracétamol. Ne pas prendre avec d'autres produits à base de paracétamol|contient de l'aspirine et du paracétamol. Ne pas prendre avec d'autres produits à base de paracétamol
http://snomed.info/id/418851001|http://www.w3.org/2004/02/skos/core#prefLabel|Paracervical route|voie paracervicale|voie paracervicale
http://snomed.info/id/418851001|http://www.w3.org/2004/02/skos/core#altLabel|Paracervical use|utilisation paracervicale|utilisation paracervicale
http://snomed.info/id/418862001|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric infectious diseases|maladies infectieuses pédiatriques.|maladies infectieuses pédiatriques
http://snomed.info/id/418862001|http://www.w3.org/2004/02/skos/core#prefLabel|Pediatric infectious diseases|maladies infectieuses pédiatriques.|maladies infectieuses pédiatriques
http://snomed.info/id/418877009|http://www.w3.org/2004/02/skos/core#prefLabel|Intrasynovial route|voie intrasynoviale|voie intrasynoviale
http://snomed.info/id/418877009|http://www.w3.org/2004/02/skos/core#altLabel|Intrasynovial use|usage intrasynovial|usage intrasynovial
http://snomed.info/id/418879007|http://www.w3.org/2004/02/skos/core#prefLabel|mmol/spec|mmol / spec|mmol/spec
http://snomed.info/id/418879007|http://www.w3.org/2004/02/skos/core#altLabel|Millimole per specimen|millimole par échantillon|Millimole par échantillon
http://snomed.info/id/418879007|http://www.w3.org/2004/02/skos/core#altLabel|mmol/specimen|mmol / échantillon|mmol/échantillon
http://snomed.info/id/418884001|http://www.w3.org/2004/02/skos/core#prefLabel|Tot/Mech|tot / mech|tot/mech
http://snomed.info/id/418884001|http://www.w3.org/2004/02/skos/core#altLabel|Total/mechanical|total / mécanique|total/mécanique
http://snomed.info/id/418887008|http://www.w3.org/2004/02/skos/core#prefLabel|Intraduodenal route|voie intraduodénale|voie intraduodénale
http://snomed.info/id/418892005|http://www.w3.org/2004/02/skos/core#prefLabel|Intracisternal route|voie intracisternale|voie intracisternale
http://snomed.info/id/418892005|http://www.w3.org/2004/02/skos/core#altLabel|Intracisteral route|voie intracisterale|voie intracisterale
http://snomed.info/id/418912005|http://www.w3.org/2004/02/skos/core#prefLabel|Transfusion transmission|transmission transfusionnelle|transmission transfusionnelle
http://snomed.info/id/418913000|http://www.w3.org/2004/02/skos/core#prefLabel|A unit/mL|unité / mL|unité/mL
http://snomed.info/id/418913000|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit per milliliter|unité arbitraire par millilitre|unité arbitraire par millilitre
http://snomed.info/id/418913000|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit per millilitre|unité arbitraire par millilitre|unité arbitraire par millilitre
http://snomed.info/id/418913000|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit/mL|unité arbitraire / mL|unité arbitraire/mL
http://snomed.info/id/418913000|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit/milliliter|unité arbitraire / millilitre|unité arbitraire/millilitre
http://snomed.info/id/418913000|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit/millilitre|unité arbitraire / millilitre|unité arbitraire/millilitre
http://snomed.info/id/418914006|http://www.w3.org/2004/02/skos/core#prefLabel|Warning. May cause drowsiness. If affected do not drive or operate machinery. Avoid alcoholic drink|avertissement. Il peut causer de la somnolence. S'il est affecté, ne pas conduire ou faire fonctionner des machines. Éviter les boissons alcoolisées|avertissement. Il peut causer de la somnolence. S'il est affecté, ne pas conduire ou faire fonctionner des machines. Éviter les boissons alcoolisées
http://snomed.info/id/418931004|http://www.w3.org/2004/02/skos/core#prefLabel|GBq|GBq|gBq
http://snomed.info/id/418931004|http://www.w3.org/2004/02/skos/core#altLabel|Gigabecquerel|Gigabecquerel|Gigabecquerel
http://snomed.info/id/418933001|http://www.w3.org/2004/02/skos/core#prefLabel|dollars/week|dollars / semaine|dollars/semaine
http://snomed.info/id/418933001|http://www.w3.org/2004/02/skos/core#altLabel|Dollars per week|dollars par semaine|dollars par semaine
http://snomed.info/id/418941001|http://www.w3.org/2004/02/skos/core#prefLabel|dollars/min|dollars / min|dollars/min
http://snomed.info/id/418941001|http://www.w3.org/2004/02/skos/core#altLabel|Dollars per minute|dollars par minute|dollars par minute
http://snomed.info/id/418947002|http://www.w3.org/2004/02/skos/core#prefLabel|Intratesticular route|voie intratesticulaire|voie intratesticulaire
http://snomed.info/id/418947002|http://www.w3.org/2004/02/skos/core#altLabel|Intratesticular use|usage intratesticulaire|usage intratesticulaire
http://snomed.info/id/418948007|http://www.w3.org/2004/02/skos/core#prefLabel|MBq/mL|mBq / ml|mBq/ml
http://snomed.info/id/418948007|http://www.w3.org/2004/02/skos/core#altLabel|Megabecquerel per milliliter|mégabecquerel par millilitre|mégabecquerel par millilitre
http://snomed.info/id/418948007|http://www.w3.org/2004/02/skos/core#altLabel|Megabecquerel per millilitre|mégabecquerel par millilitre|mégabecquerel par millilitre
http://snomed.info/id/418948007|http://www.w3.org/2004/02/skos/core#altLabel|Megabecquerel/milliliter|mégabecquerel / millilitre|mégabecquerel/millilitre
http://snomed.info/id/418954008|http://www.w3.org/2004/02/skos/core#prefLabel|Warning. May cause drowsiness. If affected do not drive or operate machinery|avertissement. Peut causer de la somnolence. S'il est affecté, ne pas conduire ou faire fonctionner des machines|avertissement. Peut causer de la somnolence. S'il est affecté, ne pas conduire ou faire fonctionner des machines
http://snomed.info/id/418960008|http://www.w3.org/2004/02/skos/core#prefLabel|Otolaryngology|otolaryngologie|otolaryngologie
http://snomed.info/id/418967006|http://www.w3.org/2004/02/skos/core#prefLabel|ng/gm|ng / gm|ng/gm
http://snomed.info/id/418967006|http://www.w3.org/2004/02/skos/core#altLabel|Nanogram per gram|nanogramme par gramme|nanogramme par gramme
http://snomed.info/id/418967006|http://www.w3.org/2004/02/skos/core#altLabel|Nanogram/gram|nanogramme / gramme|nanogramme/gramme
http://snomed.info/id/418967006|http://www.w3.org/2004/02/skos/core#altLabel|ng/g|ng / g|ng/g
http://snomed.info/id/418983006|http://www.w3.org/2004/02/skos/core#prefLabel|Percentage haemolysis|hémolyse en pourcentage|hémolyse en pourcentage
http://snomed.info/id/418983006|http://www.w3.org/2004/02/skos/core#prefLabel|Percentage hemolysis|hémolyse en pourcentage|hémolyse en pourcentage
http://snomed.info/id/418983006|http://www.w3.org/2004/02/skos/core#altLabel|% haemolysis|pourcentage d'hémolyse|pourcentage d'hémolyse
http://snomed.info/id/418983006|http://www.w3.org/2004/02/skos/core#altLabel|% hemolysis|pourcentage d'hémolyse|pourcentage d'hémolyse
http://snomed.info/id/418983006|http://www.w3.org/2004/02/skos/core#altLabel|Percent haemolysis|pourcentage d'hémolyse|pourcentage d'hémolyse
http://snomed.info/id/418983006|http://www.w3.org/2004/02/skos/core#altLabel|Percent hemolysis|pourcentage d'hémolyse|pourcentage d'hémolyse
http://snomed.info/id/418987007|http://www.w3.org/2004/02/skos/core#prefLabel|Intracranial route|voie intracrânienne|voie intracrânienne
http://snomed.info/id/418991002|http://www.w3.org/2004/02/skos/core#prefLabel|Sucked or chewed|suturé ou mastiqué|suturé ou mastiqué
http://snomed.info/id/419021003|http://www.w3.org/2004/02/skos/core#prefLabel|Tumor cavity route|voie cavitaire tumorale|voie cavitaire tumorale
http://snomed.info/id/419021003|http://www.w3.org/2004/02/skos/core#prefLabel|Tumour cavity route|voie cavitaire tumorale|voie cavitaire tumorale
http://snomed.info/id/419033008|http://www.w3.org/2004/02/skos/core#prefLabel|Fomite transmission|transmission des fomites|transmission des fomites
http://snomed.info/id/419041008|http://www.w3.org/2004/02/skos/core#prefLabel|mcmol/gm/yr|mcmol / gm / yr|Mcmol/gm/yr
http://snomed.info/id/419041008|http://www.w3.org/2004/02/skos/core#altLabel|Micromoles per gram per year|micromoles par gramme par an|micromoles par gramme par an
http://snomed.info/id/419041008|http://www.w3.org/2004/02/skos/core#altLabel|umol/gm/yr|µmol / gm / yr|µmol/gm/yr
http://snomed.info/id/419043006|http://www.w3.org/2004/02/skos/core#prefLabel|Urological oncology|oncologie urologique.|oncologie urologique
http://snomed.info/id/419083003|http://www.w3.org/2004/02/skos/core#prefLabel|mcEq/L|mcEq / L|mcEq/L
http://snomed.info/id/419083003|http://www.w3.org/2004/02/skos/core#altLabel|Microequivalents/liter|microéquivalents / litre|microéquivalents/litre
http://snomed.info/id/419083003|http://www.w3.org/2004/02/skos/core#altLabel|Microequivalents/litre|microéquivalent / litre|microéquivalent/litre
http://snomed.info/id/419111009|http://www.w3.org/2004/02/skos/core#prefLabel|Allow to dissolve under the tongue. Do not transfer from this container. Keep tightly closed. Discard eight weeks after opening|laisser se dissoudre sous la langue. Ne pas transférer dans un autre contenant. Refermer le flacon hermétiquement. Jeter huit semaines après l'ouverture|laisser se dissoudre sous la langue. Ne pas transférer dans un autre contenant. Refermer le flacon hermétiquement. Jeter huit semaines après l'ouverture
http://snomed.info/id/419114001|http://www.w3.org/2004/02/skos/core#prefLabel|Body fluid contact transmission|transmission par contact liquide corporel|transmission par contact liquide corporel
http://snomed.info/id/419115000|http://www.w3.org/2004/02/skos/core#prefLabel|Do not take milk, indigestion remedies, or medicines containing iron or zinc at the same time of day as this medicine|ne pas prendre de lait, de remèdes ou de médicaments contre l'indigestion contenant du fer ou du zinc en même temps que celui-ci.|ne pas prendre de lait, de remèdes ou de médicaments contre l'indigestion contenant du fer ou du zinc en même temps que celui-ci
