uri|property|term
http://snomed.info/id/420193003|http://www.w3.org/2004/02/skos/core#prefLabel|transmission transdermique
http://snomed.info/id/420201002|http://www.w3.org/2004/02/skos/core#prefLabel|voie intrapulmonaire
http://snomed.info/id/420204005|http://www.w3.org/2004/02/skos/core#prefLabel|par la fistule muqueuse
http://snomed.info/id/420208008|http://www.w3.org/2004/02/skos/core#prefLabel|génétique pédiatrique
http://snomed.info/id/420218003|http://www.w3.org/2004/02/skos/core#prefLabel|voie nasoduodénale
http://snomed.info/id/420229004|http://www.w3.org/2004/02/skos/core#prefLabel|microgrammes d'azote par décilitre
http://snomed.info/id/420246001|http://www.w3.org/2004/02/skos/core#prefLabel|à
http://snomed.info/id/420247005|http://www.w3.org/2004/02/skos/core#prefLabel|directive liée à la posologie
http://snomed.info/id/420254004|http://www.w3.org/2004/02/skos/core#prefLabel|par une cavité corporelle
http://snomed.info/id/420275007|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique semi-solide
http://snomed.info/id/420287000|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraventiculaire, cardiaque
http://snomed.info/id/420295001|http://www.w3.org/2004/02/skos/core#prefLabel|seulement
http://snomed.info/id/420317006|http://www.w3.org/2004/02/skos/core#prefLabel|inhalateur
http://snomed.info/id/420336001|http://www.w3.org/2004/02/skos/core#prefLabel|descripteur de dispositif
http://snomed.info/id/420341009|http://www.w3.org/2004/02/skos/core#prefLabel|constant
http://snomed.info/id/420360002|http://www.w3.org/2004/02/skos/core#prefLabel|renifler
http://snomed.info/id/420378007|http://www.w3.org/2004/02/skos/core#prefLabel|comprimé oral pelliculé à libération prolongée
http://snomed.info/id/42044006|http://www.w3.org/2004/02/skos/core#prefLabel|non fonctionnel
http://snomed.info/id/420449005|http://www.w3.org/2004/02/skos/core#prefLabel|au besoin pour
http://snomed.info/id/420484009|http://www.w3.org/2004/02/skos/core#prefLabel|soustraire
http://snomed.info/id/420503003|http://www.w3.org/2004/02/skos/core#prefLabel|comme
http://snomed.info/id/420509004|http://www.w3.org/2004/02/skos/core#prefLabel|granules orales
http://snomed.info/id/420509004|http://www.w3.org/2004/02/skos/core#altLabel|granulés oraux
http://snomed.info/id/420509004|http://www.w3.org/2004/02/skos/core#altLabel|granulés oraux à libération classique
http://snomed.info/id/420547009|http://www.w3.org/2004/02/skos/core#prefLabel|oméga
http://snomed.info/id/420561004|http://www.w3.org/2004/02/skos/core#prefLabel|ou
http://snomed.info/id/420604000|http://www.w3.org/2004/02/skos/core#prefLabel|finir
http://snomed.info/id/420605004|http://www.w3.org/2004/02/skos/core#prefLabel|zêta
http://snomed.info/id/420620005|http://www.w3.org/2004/02/skos/core#prefLabel|pousser
http://snomed.info/id/420652005|http://www.w3.org/2004/02/skos/core#prefLabel|jusqu'à disparition
http://snomed.info/id/420680007|http://www.w3.org/2004/02/skos/core#prefLabel|désactivé
http://snomed.info/id/420692007|http://www.w3.org/2004/02/skos/core#prefLabel|capsule orale
http://snomed.info/id/420692007|http://www.w3.org/2004/02/skos/core#altLabel|capsule orale à libération conventionnelle
http://snomed.info/id/420699003|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique liquide
http://snomed.info/id/420719007|http://www.w3.org/2004/02/skos/core#prefLabel|voie intra-ventriculaire cérébrale
http://snomed.info/id/420719007|http://www.w3.org/2004/02/skos/core#altLabel|voie intracérébroventriculaire
http://snomed.info/id/420719007|http://www.w3.org/2004/02/skos/core#altLabel|voie intraventriculaire cérébrale
http://snomed.info/id/420771004|http://www.w3.org/2004/02/skos/core#prefLabel|dès que
http://snomed.info/id/420782007|http://www.w3.org/2004/02/skos/core#prefLabel|psi
http://snomed.info/id/420806001|http://www.w3.org/2004/02/skos/core#prefLabel|par
http://snomed.info/id/420862001|http://www.w3.org/2004/02/skos/core#prefLabel|activé
http://snomed.info/id/420866003|http://www.w3.org/2004/02/skos/core#prefLabel|xi
http://snomed.info/id/420883007|http://www.w3.org/2004/02/skos/core#prefLabel|avec modération
http://snomed.info/id/420891003|http://www.w3.org/2004/02/skos/core#prefLabel|suspension auriculaire en gouttes
http://snomed.info/id/420929008|http://www.w3.org/2004/02/skos/core#prefLabel|suppositoire rectal
http://snomed.info/id/420929008|http://www.w3.org/2004/02/skos/core#altLabel|suppositoire rectal à libération classique
http://snomed.info/id/420942008|http://www.w3.org/2004/02/skos/core#prefLabel|appeler
http://snomed.info/id/420974001|http://www.w3.org/2004/02/skos/core#prefLabel|quand
http://snomed.info/id/421026006|http://www.w3.org/2004/02/skos/core#prefLabel|comprimé oral
http://snomed.info/id/421026006|http://www.w3.org/2004/02/skos/core#altLabel|comprimé
http://snomed.info/id/421026006|http://www.w3.org/2004/02/skos/core#altLabel|comprimé oral à libération conventionnelle
http://snomed.info/id/421035004|http://www.w3.org/2004/02/skos/core#prefLabel|pour
http://snomed.info/id/421050008|http://www.w3.org/2004/02/skos/core#prefLabel|khi
http://snomed.info/id/421066005|http://www.w3.org/2004/02/skos/core#prefLabel|placer
http://snomed.info/id/421067001|http://www.w3.org/2004/02/skos/core#prefLabel|ensuite
http://snomed.info/id/421110008|http://www.w3.org/2004/02/skos/core#prefLabel|tau
http://snomed.info/id/421131006|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique gazeuse
http://snomed.info/id/421134003|http://www.w3.org/2004/02/skos/core#prefLabel|inhaler
http://snomed.info/id/421139008|http://www.w3.org/2004/02/skos/core#prefLabel|maintenir
http://snomed.info/id/421206002|http://www.w3.org/2004/02/skos/core#prefLabel|multiplier
http://snomed.info/id/421257003|http://www.w3.org/2004/02/skos/core#prefLabel|insérer
http://snomed.info/id/421269006|http://www.w3.org/2004/02/skos/core#prefLabel|sigma
http://snomed.info/id/421286000|http://www.w3.org/2004/02/skos/core#prefLabel|cesser
http://snomed.info/id/421288004|http://www.w3.org/2004/02/skos/core#prefLabel|éponge médicamenteuse
http://snomed.info/id/421298005|http://www.w3.org/2004/02/skos/core#prefLabel|rincer et avaler
http://snomed.info/id/421317003|http://www.w3.org/2004/02/skos/core#prefLabel|phi
http://snomed.info/id/421322003|http://www.w3.org/2004/02/skos/core#prefLabel|position cardinale du regard
http://snomed.info/id/421355008|http://www.w3.org/2004/02/skos/core#prefLabel|réveil
http://snomed.info/id/421366001|http://www.w3.org/2004/02/skos/core#prefLabel|comprimé pour suspension buvable
http://snomed.info/id/421378002|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique solide
http://snomed.info/id/421399004|http://www.w3.org/2004/02/skos/core#prefLabel|diluer
http://snomed.info/id/421416008|http://www.w3.org/2004/02/skos/core#prefLabel|gamma
http://snomed.info/id/421417004|http://www.w3.org/2004/02/skos/core#prefLabel|êta
http://snomed.info/id/421425002|http://www.w3.org/2004/02/skos/core#prefLabel|poudre et solvant pour inhalation par nébuliseur
http://snomed.info/id/421449004|http://www.w3.org/2004/02/skos/core#prefLabel|chiffre
http://snomed.info/id/421463005|http://www.w3.org/2004/02/skos/core#prefLabel|avec
http://snomed.info/id/421484000|http://www.w3.org/2004/02/skos/core#prefLabel|cesser par la suite
http://snomed.info/id/421521009|http://www.w3.org/2004/02/skos/core#prefLabel|Avaler
http://snomed.info/id/421538008|http://www.w3.org/2004/02/skos/core#prefLabel|instiller
http://snomed.info/id/421548005|http://www.w3.org/2004/02/skos/core#prefLabel|jusqu'à
http://snomed.info/id/421563008|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique d'un médicament de médecine douce
http://snomed.info/id/421564002|http://www.w3.org/2004/02/skos/core#prefLabel|upsilon
http://snomed.info/id/421637006|http://www.w3.org/2004/02/skos/core#prefLabel|lyophilisat et solvant pour solution injectable
http://snomed.info/id/421654003|http://www.w3.org/2004/02/skos/core#prefLabel|pi
http://snomed.info/id/421661004|http://www.w3.org/2004/02/skos/core#prefLabel|banques de sang et médecine transfusionnelle (spécialité)
http://snomed.info/id/421682005|http://www.w3.org/2004/02/skos/core#prefLabel|dissoudre
http://snomed.info/id/421701006|http://www.w3.org/2004/02/skos/core#prefLabel|comprimé pour solution buvable
http://snomed.info/id/421718005|http://www.w3.org/2004/02/skos/core#prefLabel|avant
http://snomed.info/id/421720008|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique pulvérisable
http://snomed.info/id/421723005|http://www.w3.org/2004/02/skos/core#prefLabel|maintenant
http://snomed.info/id/421769005|http://www.w3.org/2004/02/skos/core#prefLabel|Suivre les directives.
http://snomed.info/id/421802005|http://www.w3.org/2004/02/skos/core#prefLabel|rho
http://snomed.info/id/421803000|http://www.w3.org/2004/02/skos/core#prefLabel|si
http://snomed.info/id/421805007|http://www.w3.org/2004/02/skos/core#prefLabel|rincer
http://snomed.info/id/421823004|http://www.w3.org/2004/02/skos/core#prefLabel|tampon(s) imprégné(s)
http://snomed.info/id/421823004|http://www.w3.org/2004/02/skos/core#altLabel|tampon imprégné - unité d'utilisation du produit
http://snomed.info/id/421829000|http://www.w3.org/2004/02/skos/core#prefLabel|et
http://snomed.info/id/421832002|http://www.w3.org/2004/02/skos/core#prefLabel|deux fois
http://snomed.info/id/421939007|http://www.w3.org/2004/02/skos/core#prefLabel|suivre
http://snomed.info/id/421984009|http://www.w3.org/2004/02/skos/core#prefLabel|jusqu'à la fin
http://snomed.info/id/421994004|http://www.w3.org/2004/02/skos/core#prefLabel|durant
http://snomed.info/id/422033008|http://www.w3.org/2004/02/skos/core#prefLabel|diviser
http://snomed.info/id/422054001|http://www.w3.org/2004/02/skos/core#prefLabel|Poudre pour inhalation en récipient unidose
http://snomed.info/id/422068008|http://www.w3.org/2004/02/skos/core#prefLabel|collyre en suspension
http://snomed.info/id/422086006|http://www.w3.org/2004/02/skos/core#prefLabel|omicron
http://snomed.info/id/422096002|http://www.w3.org/2004/02/skos/core#prefLabel|code lié à la posologie
http://snomed.info/id/422106007|http://www.w3.org/2004/02/skos/core#prefLabel|ajouter
http://snomed.info/id/422114001|http://www.w3.org/2004/02/skos/core#prefLabel|une fois
http://snomed.info/id/422117008|http://www.w3.org/2004/02/skos/core#prefLabel|arrêter
http://snomed.info/id/422133006|http://www.w3.org/2004/02/skos/core#prefLabel|après-midi
http://snomed.info/id/422135004|http://www.w3.org/2004/02/skos/core#prefLabel|tel que prescrit
http://snomed.info/id/422145002|http://www.w3.org/2004/02/skos/core#prefLabel|injecter
http://snomed.info/id/422152000|http://www.w3.org/2004/02/skos/core#prefLabel|nettoyer
http://snomed.info/id/422201009|http://www.w3.org/2004/02/skos/core#prefLabel|comprimé pour solution pour application cutanée
http://snomed.info/id/422201009|http://www.w3.org/2004/02/skos/core#altLabel|comprimé pour solution cutanée
http://snomed.info/id/422219000|http://www.w3.org/2004/02/skos/core#prefLabel|asperger
http://snomed.info/id/422220006|http://www.w3.org/2004/02/skos/core#prefLabel|implant radioactif
http://snomed.info/id/422237004|http://www.w3.org/2004/02/skos/core#prefLabel|inhalation(s)
http://snomed.info/id/422237004|http://www.w3.org/2004/02/skos/core#altLabel|inhalation - unité d'utilisation du produit
http://snomed.info/id/422253001|http://www.w3.org/2004/02/skos/core#prefLabel|lambda
http://snomed.info/id/422255008|http://www.w3.org/2004/02/skos/core#prefLabel|forme pharmaceutique homéopathique
http://snomed.info/id/422264003|http://www.w3.org/2004/02/skos/core#prefLabel|poudre et solvant pour solution injectable à libération prolongée
http://snomed.info/id/422327006|http://www.w3.org/2004/02/skos/core#prefLabel|Arrêter par la suite.
http://snomed.info/id/422336005|http://www.w3.org/2004/02/skos/core#prefLabel|solution nasale
http://snomed.info/id/423335001|http://www.w3.org/2004/02/skos/core#prefLabel|forme de dispositif
http://snomed.info/id/423437008|http://www.w3.org/2004/02/skos/core#prefLabel|insuffisant
http://snomed.info/id/424124008|http://www.w3.org/2004/02/skos/core#prefLabel|apparition soudaine et/ou de courte durée
http://snomed.info/id/42425007|http://www.w3.org/2004/02/skos/core#prefLabel|équivoque
http://snomed.info/id/42450005|http://www.w3.org/2004/02/skos/core#prefLabel|tumeur micro-invasive
http://snomed.info/id/424572001|http://www.w3.org/2004/02/skos/core#prefLabel|évolution clinique de courte durée
http://snomed.info/id/424832003|http://www.w3.org/2004/02/skos/core#prefLabel|action : introduction chirurgicale
http://snomed.info/id/424900004|http://www.w3.org/2004/02/skos/core#prefLabel|action: recommandation
http://snomed.info/id/4253003|http://www.w3.org/2004/02/skos/core#prefLabel|voie transdiaphragmatique
http://snomed.info/id/425404009|http://www.w3.org/2004/02/skos/core#prefLabel|légèrement
http://snomed.info/id/425405005|http://www.w3.org/2004/02/skos/core#prefLabel|excellent
http://snomed.info/id/42565008|http://www.w3.org/2004/02/skos/core#prefLabel|pas de raison de
http://snomed.info/id/425689005|http://www.w3.org/2004/02/skos/core#prefLabel|action: éducation
http://snomed.info/id/426148002|http://www.w3.org/2004/02/skos/core#prefLabel|sachet(s)
http://snomed.info/id/426148002|http://www.w3.org/2004/02/skos/core#altLabel|sachet - unité d'utilisation du produit
http://snomed.info/id/426200007|http://www.w3.org/2004/02/skos/core#prefLabel|unité de durée calendaire
http://snomed.info/id/426779006|http://www.w3.org/2004/02/skos/core#prefLabel|microgramme par millimole de créatinine
http://snomed.info/id/42700002|http://www.w3.org/2004/02/skos/core#prefLabel|forme ronde
http://snomed.info/id/42700002|http://www.w3.org/2004/02/skos/core#altLabel|forme circulaire
http://snomed.info/id/427130000|http://www.w3.org/2004/02/skos/core#prefLabel|microgrammes d'élastase par gramme
http://snomed.info/id/427678004|http://www.w3.org/2004/02/skos/core#prefLabel|disque(s)
http://snomed.info/id/427678004|http://www.w3.org/2004/02/skos/core#altLabel|disque - unité d'utilisation du produit
http://snomed.info/id/427689006|http://www.w3.org/2004/02/skos/core#prefLabel|% chlorure de sodium
http://snomed.info/id/427689006|http://www.w3.org/2004/02/skos/core#altLabel|pourcentage de chlorure de sodium
http://snomed.info/id/42796001|http://www.w3.org/2004/02/skos/core#prefLabel|phase terminale
http://snomed.info/id/427986001|http://www.w3.org/2004/02/skos/core#prefLabel|risque normal de (attribut contextuel)
http://snomed.info/id/427988000|http://www.w3.org/2004/02/skos/core#prefLabel|stade d'épreuve d'effort cardiaque
http://snomed.info/id/428003006|http://www.w3.org/2004/02/skos/core#prefLabel|barre(s)
http://snomed.info/id/428003006|http://www.w3.org/2004/02/skos/core#altLabel|barre - unité d'utilisation du produit
http://snomed.info/id/428010000|http://www.w3.org/2004/02/skos/core#prefLabel|action : embolisation ouverte
http://snomed.info/id/428177008|http://www.w3.org/2004/02/skos/core#prefLabel|implant(s)
http://snomed.info/id/428177008|http://www.w3.org/2004/02/skos/core#altLabel|implant - unité d'utilisation du produit
