uri|property|term|subhierarchy
http://snomed.info/id/763197006|http://www.w3.org/2004/02/skos/core#altLabel|Dopamine uptake inhibitor|Disposition
http://snomed.info/id/76321005|http://www.w3.org/2004/02/skos/core#prefLabel|C2 certainty|Findings values
http://snomed.info/id/76321005|http://www.w3.org/2004/02/skos/core#altLabel|C2 - TNM certainty factor|Findings values
http://snomed.info/id/763216009|http://www.w3.org/2004/02/skos/core#prefLabel|Serotonin reuptake inhibitor|Disposition
http://snomed.info/id/763216009|http://www.w3.org/2004/02/skos/core#altLabel|SSRI - Selective serotonin reuptake inhibitor|Disposition
http://snomed.info/id/763216009|http://www.w3.org/2004/02/skos/core#altLabel|Selective serotonin reuptake inhibitor|Disposition
http://snomed.info/id/763222000|http://www.w3.org/2004/02/skos/core#prefLabel|Beta-2 adrenergic receptor agonist|Disposition
http://snomed.info/id/763223005|http://www.w3.org/2004/02/skos/core#prefLabel|Beta-1 adrenergic receptor agonist|Disposition
http://snomed.info/id/763291003|http://www.w3.org/2004/02/skos/core#prefLabel|Antivenom|Disposition
http://snomed.info/id/763291003|http://www.w3.org/2004/02/skos/core#altLabel|Antivenin|Disposition
http://snomed.info/id/763340003|http://www.w3.org/2004/02/skos/core#prefLabel|Sublingual solution spray|Pharmaceutical dose form
http://snomed.info/id/763340003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release solution for sublingual spray|Pharmaceutical dose form
http://snomed.info/id/763342006|http://www.w3.org/2004/02/skos/core#prefLabel|Selective estrogen receptor modulator|Disposition
http://snomed.info/id/763342006|http://www.w3.org/2004/02/skos/core#altLabel|SERM - Selective estrogen receptor modulator|Disposition
http://snomed.info/id/763342006|http://www.w3.org/2004/02/skos/core#altLabel|Estrogen receptor modulator|Disposition
http://snomed.info/id/763359001|http://www.w3.org/2004/02/skos/core#prefLabel|Adrenergic neurone blocker|Disposition
http://snomed.info/id/763364002|http://www.w3.org/2004/02/skos/core#prefLabel|Noradrenaline uptake inhibitor|Disposition
http://snomed.info/id/763364002|http://www.w3.org/2004/02/skos/core#prefLabel|Norepinephrine uptake inhibitor|Disposition
http://snomed.info/id/763445009|http://www.w3.org/2004/02/skos/core#prefLabel|Dental paste|Pharmaceutical dose form
http://snomed.info/id/763445009|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental paste|Pharmaceutical dose form
http://snomed.info/id/763446005|http://www.w3.org/2004/02/skos/core#prefLabel|Gel for injection|Pharmaceutical dose form
http://snomed.info/id/763446005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release gel for injection|Pharmaceutical dose form
http://snomed.info/id/763484004|http://www.w3.org/2004/02/skos/core#prefLabel|Intrauterine solution|Pharmaceutical dose form
http://snomed.info/id/763484004|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release intrauterine solution|Pharmaceutical dose form
http://snomed.info/id/763485003|http://www.w3.org/2004/02/skos/core#prefLabel|Intrauterine suspension|Pharmaceutical dose form
http://snomed.info/id/763485003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release intrauterine suspension|Pharmaceutical dose form
http://snomed.info/id/763709007|http://www.w3.org/2004/02/skos/core#prefLabel|Coagulation factor Xa inhibitor|Disposition
http://snomed.info/id/763709007|http://www.w3.org/2004/02/skos/core#altLabel|Factor Xa inhibitor|Disposition
http://snomed.info/id/763819006|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release transdermal film|Pharmaceutical dose form
http://snomed.info/id/763819006|http://www.w3.org/2004/02/skos/core#altLabel|Extended-release transdermal film|Pharmaceutical dose form
http://snomed.info/id/763820000|http://www.w3.org/2004/02/skos/core#prefLabel|Gastro-resistant oral suspension|Pharmaceutical dose form
http://snomed.info/id/763820000|http://www.w3.org/2004/02/skos/core#altLabel|Delayed-release oral suspension|Pharmaceutical dose form
http://snomed.info/id/763823003|http://www.w3.org/2004/02/skos/core#prefLabel|Powder for oromucosal gel|Pharmaceutical dose form
http://snomed.info/id/763823003|http://www.w3.org/2004/02/skos/core#altLabel|Powder for conventional release oromucosal gel|Pharmaceutical dose form
http://snomed.info/id/763824009|http://www.w3.org/2004/02/skos/core#prefLabel|Gas|Basic dose form
http://snomed.info/id/763825005|http://www.w3.org/2004/02/skos/core#prefLabel|Buccal|Dose form intended site
http://snomed.info/id/763832001|http://www.w3.org/2004/02/skos/core#prefLabel|Acaricide|Disposition
http://snomed.info/id/763852000|http://www.w3.org/2004/02/skos/core#prefLabel|Buccal spray|Pharmaceutical dose form
http://snomed.info/id/763852000|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release buccal spray|Pharmaceutical dose form
http://snomed.info/id/764094009|http://www.w3.org/2004/02/skos/core#prefLabel|Scabicide|Disposition
http://snomed.info/id/764141002|http://www.w3.org/2004/02/skos/core#prefLabel|Vesicular monoamine transporter 2 inhibitor|Disposition
http://snomed.info/id/764141002|http://www.w3.org/2004/02/skos/core#altLabel|VMAT2 inhibitor|Disposition
http://snomed.info/id/764295003|http://www.w3.org/2004/02/skos/core#prefLabel|Subcutaneous|Dose form intended site
http://snomed.info/id/764296002|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release subcutaneous implant|Pharmaceutical dose form
http://snomed.info/id/764297006|http://www.w3.org/2004/02/skos/core#prefLabel|Transdermal foam|Pharmaceutical dose form
http://snomed.info/id/764297006|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release transdermal foam|Pharmaceutical dose form
http://snomed.info/id/764376008|http://www.w3.org/2004/02/skos/core#prefLabel|Enteral|Dose form intended site
http://snomed.info/id/764378009|http://www.w3.org/2004/02/skos/core#prefLabel|Enteral dose form|Pharmaceutical dose form
http://snomed.info/id/764393008|http://www.w3.org/2004/02/skos/core#prefLabel|Antiprotozoal|Disposition
http://snomed.info/id/764446000|http://www.w3.org/2004/02/skos/core#prefLabel|Nasal paste|Pharmaceutical dose form
http://snomed.info/id/764446000|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release nasal paste|Pharmaceutical dose form
http://snomed.info/id/764462006|http://www.w3.org/2004/02/skos/core#prefLabel|Mix|Dose form transformation
http://snomed.info/id/764477003|http://www.w3.org/2004/02/skos/core#prefLabel|Transdermal cream|Pharmaceutical dose form
http://snomed.info/id/764477003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release transdermal cream|Pharmaceutical dose form
http://snomed.info/id/764478008|http://www.w3.org/2004/02/skos/core#prefLabel|Gingival ointment|Pharmaceutical dose form
http://snomed.info/id/764478008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release gingival ointment|Pharmaceutical dose form
http://snomed.info/id/764485007|http://www.w3.org/2004/02/skos/core#prefLabel|Cutaneous patch|Pharmaceutical dose form
http://snomed.info/id/764485007|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release cutaneous patch|Pharmaceutical dose form
http://snomed.info/id/764486008|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release cutaneous patch|Pharmaceutical dose form
http://snomed.info/id/764498003|http://www.w3.org/2004/02/skos/core#prefLabel|Suck|Dose form administration method
http://snomed.info/id/764499006|http://www.w3.org/2004/02/skos/core#prefLabel|Buccal lozenge|Pharmaceutical dose form
http://snomed.info/id/764499006|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release buccal lozenge|Pharmaceutical dose form
http://snomed.info/id/764501003|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal lozenge|Pharmaceutical dose form
http://snomed.info/id/764501003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal lozenge|Pharmaceutical dose form
http://snomed.info/id/764503000|http://www.w3.org/2004/02/skos/core#prefLabel|Histamine H3 receptor antagonist|Disposition
http://snomed.info/id/764671009|http://www.w3.org/2004/02/skos/core#prefLabel|Sublingual dose form|Pharmaceutical dose form
http://snomed.info/id/764723001|http://www.w3.org/2004/02/skos/core#prefLabel|Epilesional route|Route of administration values
http://snomed.info/id/764770000|http://www.w3.org/2004/02/skos/core#prefLabel|Dual delayed-release oral capsule|Pharmaceutical dose form
http://snomed.info/id/764771001|http://www.w3.org/2004/02/skos/core#prefLabel|Ring|Basic dose form
http://snomed.info/id/764772008|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release vaginal ring|Pharmaceutical dose form
http://snomed.info/id/764773003|http://www.w3.org/2004/02/skos/core#prefLabel|Oromucosal pastille|Pharmaceutical dose form
http://snomed.info/id/764773003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oromucosal pastille|Pharmaceutical dose form
http://snomed.info/id/764774009|http://www.w3.org/2004/02/skos/core#prefLabel|Conventional release and prolonged-release oral tablet|Pharmaceutical dose form
http://snomed.info/id/764775005|http://www.w3.org/2004/02/skos/core#prefLabel|Conventional release and prolonged-release|Dose form release characteristic
http://snomed.info/id/764775005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release and extended-release|Dose form release characteristic
http://snomed.info/id/764776006|http://www.w3.org/2004/02/skos/core#prefLabel|Dental pellet|Pharmaceutical dose form
http://snomed.info/id/764776006|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release dental pellet|Pharmaceutical dose form
http://snomed.info/id/764779004|http://www.w3.org/2004/02/skos/core#prefLabel|Disperse or dissolve|Dose form transformation
http://snomed.info/id/764780001|http://www.w3.org/2004/02/skos/core#prefLabel|Effervescent oral tablet|Pharmaceutical dose form
http://snomed.info/id/764780001|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release effervescent oral tablet|Pharmaceutical dose form
http://snomed.info/id/764786007|http://www.w3.org/2004/02/skos/core#prefLabel|Oropharyngeal|Dose form intended site
http://snomed.info/id/764787003|http://www.w3.org/2004/02/skos/core#prefLabel|Oropharyngeal foam|Pharmaceutical dose form
http://snomed.info/id/764787003|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oropharyngeal foam|Pharmaceutical dose form
http://snomed.info/id/764788008|http://www.w3.org/2004/02/skos/core#prefLabel|Oropharyngeal solution|Pharmaceutical dose form
http://snomed.info/id/764788008|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release oropharyngeal solution|Pharmaceutical dose form
http://snomed.info/id/764792001|http://www.w3.org/2004/02/skos/core#prefLabel|Pulmonary dose form|Pharmaceutical dose form
http://snomed.info/id/764794000|http://www.w3.org/2004/02/skos/core#prefLabel|Infuse|Dose form administration method
http://snomed.info/id/764799005|http://www.w3.org/2004/02/skos/core#prefLabel|Suspension for infusion|Pharmaceutical dose form
http://snomed.info/id/764799005|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release suspension for infusion|Pharmaceutical dose form
http://snomed.info/id/764802001|http://www.w3.org/2004/02/skos/core#prefLabel|Transdermal gel|Pharmaceutical dose form
http://snomed.info/id/764802001|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release transdermal gel|Pharmaceutical dose form
http://snomed.info/id/764803006|http://www.w3.org/2004/02/skos/core#prefLabel|Transdermal spray|Pharmaceutical dose form
http://snomed.info/id/764803006|http://www.w3.org/2004/02/skos/core#altLabel|Conventional release transdermal spray|Pharmaceutical dose form
http://snomed.info/id/764842006|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release ocular implant|Pharmaceutical dose form
http://snomed.info/id/764843001|http://www.w3.org/2004/02/skos/core#prefLabel|Powder for solution for infusion|Pharmaceutical dose form
http://snomed.info/id/764843001|http://www.w3.org/2004/02/skos/core#altLabel|Powder for conventional release solution for infusion|Pharmaceutical dose form
http://snomed.info/id/764868004|http://www.w3.org/2004/02/skos/core#prefLabel|Middle age|Descriptor + Precondition value + Special atomic mapping values
http://snomed.info/id/764973009|http://www.w3.org/2004/02/skos/core#prefLabel|Blue-red color|Descriptor
http://snomed.info/id/764973009|http://www.w3.org/2004/02/skos/core#prefLabel|Blue-red colour|Descriptor
http://snomed.info/id/765056003|http://www.w3.org/2004/02/skos/core#prefLabel|Lyophilised powder for solution for infusion|Pharmaceutical dose form
http://snomed.info/id/765056003|http://www.w3.org/2004/02/skos/core#prefLabel|Lyophilized powder for solution for infusion|Pharmaceutical dose form
http://snomed.info/id/765056003|http://www.w3.org/2004/02/skos/core#altLabel|Lyophilized powder for conventional release solution for infusion|Pharmaceutical dose form
http://snomed.info/id/765056003|http://www.w3.org/2004/02/skos/core#altLabel|Lyophilised powder for conventional release solution for infusion|Pharmaceutical dose form
http://snomed.info/id/765061001|http://www.w3.org/2004/02/skos/core#prefLabel|Gastro-resistant oral soft capsule|Pharmaceutical dose form
http://snomed.info/id/765061001|http://www.w3.org/2004/02/skos/core#altLabel|Delayed-release oral soft capsule|Pharmaceutical dose form
http://snomed.info/id/765062008|http://www.w3.org/2004/02/skos/core#prefLabel|Prolonged-release oral soft capsule|Pharmaceutical dose form
http://snomed.info/id/765062008|http://www.w3.org/2004/02/skos/core#altLabel|Extended-release oral soft capsule|Pharmaceutical dose form
http://snomed.info/id/765064009|http://www.w3.org/2004/02/skos/core#prefLabel|Modified-release oral soft capsule|Pharmaceutical dose form
http://snomed.info/id/765065005|http://www.w3.org/2004/02/skos/core#prefLabel|Powder for suspension for infusion|Pharmaceutical dose form
http://snomed.info/id/765065005|http://www.w3.org/2004/02/skos/core#altLabel|Powder for conventional release suspension for infusion|Pharmaceutical dose form
http://snomed.info/id/765163001|http://www.w3.org/2004/02/skos/core#prefLabel|Ear or eye drops solution|Pharmaceutical dose form
